3,59,106,103,28,51,113,109,53,81,21
3,70,72,77,33,11,57,71,81,20,19
3,76,21,58,34,68,53,106,40,45,32
3,33,108,112,62,24,46,91,44,106,100
2,60,8,68,24,30,85,42,84,90,74
3,26,37,71,8,62,109,45,66,56,61
2,56,7,3,48,93,47,60,73,50,15
3,42,73,62,74,31,24,1,4,93,110
2,3,82,51,92,9,108,4,70,36,18
2,85,113,66,104,56,42,72,47,78,49
3,30,1,10,103,80,77,105,41,22,25
3,67,26,105,4,106,80,98,16,11,73
2,10,88,112,62,52,44,21,101,90,91
3,16,9,11,37,109,21,4,20,18,82
2,22,3,85,62,66,110,99,83,89,11
2,94,51,84,57,77,26,32,64,88,39
3,104,39,92,29,5,61,95,47,67,90
3,75,21,41,30,57,101,15,88,25,96
3,54,36,50,44,30,95,5,83,28,90
2,1,39,49,51,101,105,78,69,35,83
2,60,113,58,77,73,54,38,50,24,23
3,51,73,14,20,3,113,86,77,23,32
3,29,67,56,41,31,49,72,33,83,8
3,40,26,67,94,9,110,96,50,18,77
3,45,65,24,30,16,105,85,46,75,27
2,37,77,6,15,113,67,29,39,46,61
3,65,18,55,12,46,13,24,7,58,101
2,26,38,108,50,87,8,16,99,96,71
3,4,19,68,100,30,82,37,66,42,92
2,8,98,69,1,71,64,78,12,47,96
2,70,3,104,31,66,7,55,1,35,112
2,8,61,9,95,14,15,64,20,63,101
3,40,95,22,46,58,25,81,61,16,76
2,53,92,90,69,18,16,109,72,51,101
3,39,105,90,50,83,35,54,47,45,75
2,61,3,40,14,86,45,91,50,83,6
2,9,25,31,67,22,49,81,79,30,84
2,25,107,28,37,111,2,72,16,86,104
2,108,65,25,62,93,19,97,21,68,18
3,108,101,94,44,19,87,57,48,56,77
2,108,14,100,62,68,52,10,86,95,77
2,49,70,53,88,34,19,81,23,73,98
2,46,17,92,25,72,31,54,91,40,8
2,99,30,64,109,50,98,52,23,79,21
3,73,27,16,83,107,33,11,12,42,56
2,47,111,32,2,91,44,113,108,35,77
2,19,93,51,81,24,11,112,8,57,45
3,58,79,41,36,37,81,31,32,62,93
3,63,59,21,81,19,84,1,111,72,105
3,20,42,113,90,104,112,56,46,48,21
2,17,53,75,111,92,73,38,58,35,79
3,60,45,46,87,58,57,15,68,31,102
2,33,58,34,47,15,64,9,1,21,39
3,4,23,90,107,47,32,8,6,60,77
2,69,79,5,49,75,56,107,58,105,12
3,70,73,32,31,95,33,113,8,75,21
2,6,23,68,104,110,98,52,15,20,64
3,40,9,59,97,21,110,60,96,102,24
2,108,20,32,46,62,68,16,33,34,106
2,97,91,28,15,16,17,101,35,82,47
2,77,60,9,98,87,64,112,30,88,106
3,102,51,105,66,80,22,87,93,97,54
3,73,65,84,71,81,103,68,36,29,34
3,32,95,49,69,48,4,76,7,63,8
3,83,39,62,90,47,44,89,102,53,82
3,71,52,14,31,18,98,76,30,22,83
3,14,40,12,3,36,20,52,8,92,100
3,81,33,41,108,6,13,107,113,49,12
3,88,41,86,81,52,42,47,74,1,75
3,21,25,61,43,57,111,112,26,35,1
3,69,96,23,49,22,43,101,112,24,105
3,77,84,56,69,31,25,82,80,3,40
2,63,4,48,60,36,56,8,88,19,59
3,18,106,105,10,5,22,35,91,2,95
3,56,6,90,55,16,76,79,11,89,71
2,65,31,91,78,93,54,49,21,47,9
2,67,98,48,63,94,33,81,77,76,79
2,17,66,80,8,13,77,72,90,23,4
2,54,37,112,110,1,52,92,93,73,17
2,40,94,42,59,62,70,28,6,60,8
2,112,65,20,86,34,84,105,56,26,92
3,31,108,54,90,30,79,41,88,19,82
2,59,60,100,58,68,90,98,111,104,32
2,30,80,41,88,8,81,73,82,9,105
2,72,89,94,108,18,11,83,4,40,75
3,16,105,70,38,52,54,112,93,62,32
3,51,62,30,35,106,8,57,110,6,100
2,63,109,80,32,76,91,75,112,105,43
3,42,59,14,3,9,88,25,65,112,6
2,64,25,61,18,111,40,87,20,1,38
2,4,18,107,78,29,15,111,64,55,7
3,23,43,85,90,46,106,111,83,78,95
3,77,34,97,15,81,102,95,27,9,49
3,42,29,74,38,18,76,107,25,60,72
2,42,34,38,110,77,69,46,94,14,78
3,74,108,24,39,31,54,84,77,72,61
2,99,79,41,39,61,76,13,93,103,102
3,108,42,68,5,51,92,23,85,82,63
2,60,11,88,71,107,45,32,108,76,73
3,87,53,73,97,74,106,62,79,58,96
2,5,107,85,66,2,24,26,23,11,96
2,76,63,20,100,80,45,13,110,86,4
2,77,56,97,50,87,11,102,24,75,82
3,57,1,16,26,90,70,25,14,84,24
2,76,68,86,56,21,93,46,20,36,84
3,48,18,58,85,94,62,42,25,60,54
3,11,86,45,87,32,69,78,111,47,10
3,15,64,13,20,66,24,46,41,18,80
3,90,34,8,97,89,49,41,65,58,83
3,92,88,82,87,33,49,54,58,101,76
2,16,111,108,83,68,82,59,42,27,3
2,8,55,86,6,45,15,51,59,7,112
3,23,102,67,74,62,12,59,17,14,6
2,57,38,77,72,105,14,112,74,83,90
2,47,50,99,91,55,81,19,110,61,73
2,30,89,5,113,28,73,4,2,74,20
2,30,31,14,83,68,82,43,78,37,13
2,45,60,31,111,2,105,72,18,113,58
3,28,53,26,36,4,81,91,77,83,99
2,89,91,92,90,102,9,5,58,36,64
2,20,54,74,21,4,92,104,62,13,72
3,71,64,51,57,94,95,11,61,91,10
2,86,108,78,77,4,101,13,75,111,42
3,15,19,65,5,34,107,21,91,93,1
2,63,24,83,113,43,99,42,96,102,111
2,12,5,96,88,28,67,36,108,45,60
2,97,74,33,47,80,10,101,81,56,84
3,88,91,42,50,90,67,43,99,32,77
3,37,106,85,41,10,3,61,27,59,14
2,94,76,86,83,85,35,57,55,25,31
3,40,21,70,9,90,75,105,50,94,25
3,39,55,26,111,3,8,74,62,96,84
3,68,54,101,2,69,5,74,47,23,108
3,36,105,2,38,48,74,59,40,67,20
3,95,75,81,69,89,13,86,108,113,51
2,28,48,77,51,113,110,13,56,3,34
2,113,36,42,106,103,35,16,104,39,3
3,75,41,92,4,91,36,23,11,108,94
3,65,63,14,44,8,28,104,112,93,75
2,108,90,21,50,69,64,7,37,87,68
2,10,46,2,47,33,101,102,69,103,38
3,5,75,87,44,66,72,28,16,12,88
2,106,79,73,90,36,52,102,87,59,97
2,53,19,15,34,45,49,78,95,109,14
2,48,82,9,2,81,72,52,106,61,53
3,33,7,78,102,94,18,86,85,8,3
2,88,92,110,100,34,84,71,64,29,62
3,17,22,64,30,69,26,65,76,75,49
2,11,50,21,112,18,63,76,75,46,103
3,86,62,70,109,100,97,2,111,14,58
2,18,55,12,36,75,64,16,60,8,41
2,76,73,59,104,108,2,9,54,26,13
3,17,48,31,43,45,83,14,103,79,2
3,20,95,13,44,103,3,2,66,101,4
2,29,108,101,27,10,15,32,96,107,20
3,97,111,37,57,113,94,4,48,22,3
2,2,1,64,18,17,6,106,55,33,77
2,35,21,112,49,2,94,12,109,53,13
2,71,100,93,88,16,36,52,22,6,92
3,57,101,108,45,81,38,61,48,14,99
3,49,36,71,42,60,97,64,26,35,69
2,80,92,90,57,34,14,11,93,103,85
3,112,66,91,34,7,89,5,103,88,98
2,17,62,97,98,107,1,87,91,12,45
3,87,27,106,48,4,26,110,90,108,109
2,39,26,93,98,79,86,92,4,21,50
2,78,56,82,1,45,83,38,51,90,10
2,23,102,55,73,33,83,72,11,56,7
3,25,68,23,1,35,4,55,61,11,89
2,82,72,112,111,14,28,34,78,8,7
2,73,72,43,83,49,104,20,42,27,88
3,40,104,22,33,109,14,57,54,101,26
2,106,59,62,88,97,37,87,28,27,105
3,24,26,38,84,25,27,39,2,7,9
2,27,78,17,103,96,7,76,40,54,84
3,32,35,76,13,96,113,16,68,78,4
2,60,63,78,10,95,100,54,79,43,101
2,2,47,15,81,91,25,13,7,32,70
2,94,99,36,57,73,6,108,100,83,102
3,58,15,2,94,104,79,10,106,7,1
3,20,102,6,25,110,40,81,66,78,71
2,47,34,50,64,61,54,56,70,75,44
3,58,70,9,61,71,25,18,14,102,64
2,35,11,74,23,29,108,86,18,95,65
2,9,5,11,35,14,57,62,31,21,38
3,20,46,48,31,40,81,65,41,72,70
2,37,73,72,89,49,54,59,5,32,10
3,26,98,42,108,91,112,40,55,99,9
3,12,104,86,27,87,111,42,102,58,108
3,27,108,14,50,4,57,76,77,53,36
2,46,31,13,109,94,14,15,18,9,36
2,4,48,60,34,67,44,91,109,106,53
3,89,67,65,35,6,91,47,43,81,73
3,105,29,22,28,111,62,48,91,21,9
2,88,27,78,38,22,64,67,111,18,55
3,76,93,85,78,102,48,109,79,13,32
2,26,96,9,75,23,70,81,106,13,84
2,102,52,112,93,47,83,26,22,12,98
3,100,22,36,111,90,88,58,45,9,37
2,21,44,65,109,86,59,61,52,51,43
3,11,1,26,75,24,22,93,86,42,51
2,49,22,38,20,85,47,44,27,59,100
2,80,103,89,42,20,111,104,106,47,107
2,13,92,54,80,49,103,50,86,111,99
2,70,69,5,68,105,53,45,32,90,49
2,5,79,84,38,13,85,12,106,29,100
3,86,53,34,84,18,92,97,44,30,100
2,41,71,32,91,7,101,20,23,90,68
2,62,71,94,13,66,6,96,98,67,74
2,27,19,1,106,68,71,35,98,47,79
3,48,18,100,86,12,10,39,32,56,2
3,43,65,45,28,13,34,96,111,75,86
3,108,31,9,93,12,95,42,106,80,111
2,87,48,10,69,39,46,26,47,96,101
2,54,24,61,40,50,109,39,47,100,96
3,54,4,5,62,20,45,74,9,56,112
2,34,111,40,26,27,69,50,16,28,112
3,23,9,61,38,17,106,109,63,28,58
2,99,113,101,39,58,59,64,9,27,83
3,60,3,96,54,11,49,44,12,13,18
3,93,82,16,52,71,63,69,18,61,19
3,82,36,37,69,74,52,90,15,110,86
3,78,8,52,59,49,15,29,112,76,99
2,98,93,3,109,107,37,80,26,89,15
2,22,97,80,24,103,5,65,71,109,67
3,109,1,14,25,34,73,99,91,107,103
3,73,106,61,74,58,71,59,68,84,35
2,97,112,57,90,99,37,25,85,89,41
3,44,89,71,87,15,75,77,36,101,18
2,70,108,16,22,32,103,96,40,88,35
2,47,92,91,39,30,25,20,86,21,99
3,50,45,25,101,2,27,99,66,13,105
3,14,41,20,48,50,8,49,32,39,86
3,80,11,86,103,63,26,85,72,106,22
2,42,92,88,80,9,18,57,97,86,39
2,102,112,62,58,94,64,36,52,90,53
3,86,105,54,104,74,72,111,49,55,14
3,78,7,5,42,70,49,57,38,80,21
2,78,26,76,104,66,6,55,72,45,25
3,65,39,95,99,92,42,31,84,80,69
3,19,7,42,24,6,38,14,86,29,55
2,23,69,34,79,113,64,21,87,92,28
2,86,39,5,62,47,44,40,66,32,15
2,14,50,46,87,82,30,70,39,47,43
2,18,84,74,5,60,10,22,85,75,76
3,94,54,38,5,93,17,102,24,50,85
3,39,65,41,97,111,104,42,55,5,11
3,19,40,90,92,50,55,57,63,33,16
2,40,46,21,67,32,16,54,68,111,29
3,19,112,108,25,48,6,50,86,61,38
3,43,44,1,99,56,113,72,45,42,6
2,7,112,24,97,57,64,79,32,111,62
2,50,26,82,37,19,98,5,13,38,112
2,107,108,59,15,43,66,6,97,80,25
2,31,7,62,66,8,49,53,33,111,42
3,80,87,70,95,112,2,51,57,8,60
3,105,69,93,50,4,32,25,60,13,29
3,13,16,32,104,103,59,110,57,24,51
2,108,48,49,66,20,24,39,27,100,51
3,111,98,90,30,76,11,108,43,37,85
3,90,37,79,96,11,94,91,105,112,35
2,105,91,111,8,78,44,18,35,30,52
2,72,54,40,53,48,73,20,82,57,59
2,89,82,43,9,50,93,108,69,56,111
3,101,10,45,14,9,60,49,75,51,92
2,41,62,105,63,26,21,20,16,56,55
2,30,39,100,2,35,67,63,68,59,34
3,20,6,19,24,65,97,46,72,71,68
3,85,12,36,82,78,61,40,97,34,17
3,71,91,30,99,109,26,106,79,85,74
2,42,36,72,54,61,29,95,52,21,46
2,78,7,76,43,88,108,11,68,34,57
2,67,94,52,24,69,9,84,58,103,4
3,87,43,109,35,108,46,30,67,31,53
3,48,77,79,71,105,51,11,52,27,34
2,43,102,85,58,45,1,81,44,91,98
3,33,4,30,54,58,99,72,22,106,11
2,52,111,39,108,11,25,32,12,34,72
2,17,52,9,58,7,112,108,23,15,1
3,11,15,22,107,83,53,99,7,54,49
3,110,112,87,54,103,79,33,62,46,11
2,63,31,111,67,74,81,14,49,39,28
3,4,86,41,16,103,13,96,23,44,47
3,26,42,23,93,12,56,90,8,88,97
2,21,74,88,39,37,54,47,34,97,89
3,90,29,27,78,47,46,92,2,76,79
3,13,63,68,96,70,86,14,98,111,23
3,8,21,53,5,96,63,112,1,4,20
3,73,78,13,87,102,24,6,37,82,91
3,59,38,46,109,43,35,27,26,89,28
2,87,65,39,61,79,3,38,60,43,26
3,26,89,22,12,66,108,72,47,105,90
3,105,35,25,107,48,4,79,101,20,40
2,24,60,68,95,78,54,101,112,1,67
3,84,101,19,44,102,29,25,82,69,16
3,39,14,60,100,25,97,57,56,68,111
2,65,20,62,46,8,113,16,40,84,103
3,3,55,52,63,105,46,113,32,12,87
2,36,77,93,21,53,81,13,110,22,99
3,62,9,8,56,29,32,39,109,67,57
2,21,58,68,76,34,88,89,30,25,3
2,26,3,21,63,28,49,87,61,108,64
2,111,59,2,71,96,57,84,46,12,48
2,25,84,39,75,82,71,54,99,73,14
2,57,81,112,99,44,80,101,1,9,100
2,25,38,75,62,46,104,97,59,63,100
3,12,49,40,16,111,25,51,35,38,17
2,62,2,37,65,18,109,95,12,75,34
3,101,27,19,57,33,60,48,70,34,14
2,44,60,36,77,29,18,98,50,20,95
2,1,68,70,8,36,30,75,82,76,81
2,64,24,69,90,20,10,112,92,84,6
2,88,74,2,50,69,93,25,54,12,6
2,93,71,48,3,8,85,82,56,111,76
3,75,69,79,32,14,111,31,22,8,45
3,39,33,78,19,35,98,58,107,113,20
2,110,29,54,70,24,56,30,3,60,18
3,34,12,66,56,102,36,40,95,25,110
3,20,69,46,71,83,80,98,87,39,82
2,75,51,44,95,107,32,66,23,47,22
2,3,80,40,54,22,11,104,36,33,42
3,113,38,49,73,70,110,55,69,17,10
2,5,42,6,59,79,3,57,29,71,113
3,98,68,3,81,112,83,75,99,95,37
2,87,9,52,104,70,41,30,68,56,45
2,43,105,40,57,64,74,67,55,60,106
2,4,9,78,64,99,59,2,96,86,69
2,86,99,7,21,83,82,74,76,62,88
2,74,77,16,5,26,84,57,15,23,90
3,80,22,107,92,72,49,69,112,90,91
2,84,50,42,107,41,43,35,68,11,103
3,32,57,30,95,76,44,107,25,14,37
3,37,50,2,89,14,82,3,53,18,83
3,62,4,35,23,90,105,47,42,86,98
2,16,99,29,98,30,108,81,12,69,40
2,50,51,16,101,10,71,32,112,72,55
3,78,57,97,39,21,42,38,2,10,43
2,90,65,101,23,77,13,45,8,47,53
3,13,71,112,40,96,24,111,98,7,63
3,109,94,33,26,69,19,73,97,11,48
2,109,93,47,67,18,51,3,92,70,77
2,32,28,90,45,9,88,31,101,21,10
3,109,41,73,9,68,106,17,66,96,37
2,104,69,17,7,1,63,84,67,42,94
3,34,5,77,29,12,93,2,48,88,7
3,80,77,64,7,76,39,13,27,33,22
3,21,4,75,97,74,53,57,11,98,39
2,91,104,7,24,25,2,22,99,95,29
3,4,93,85,65,88,25,33,43,6,112
2,32,54,85,72,56,60,6,39,104,47
3,87,110,85,37,20,63,22,103,3,70
3,39,48,98,51,43,88,26,3,56,109
2,29,7,57,66,76,2,71,10,112,78
3,92,99,70,52,51,89,5,53,79,13
2,56,73,11,72,2,7,33,96,70,21
2,41,109,2,20,1,113,11,35,43,104
2,78,65,80,36,25,104,44,71,96,26
2,35,107,25,31,78,68,54,29,42,72
2,108,40,90,2,26,81,112,75,16,38
2,52,109,89,33,18,99,55,74,76,39
2,105,60,50,73,57,8,19,41,109,91
3,94,105,87,36,111,109,69,13,15,71
3,86,80,89,45,85,75,17,43,79,67
2,85,101,19,36,16,66,2,26,1,112
2,16,102,44,73,24,48,90,68,37,40
2,36,85,28,84,23,72,98,83,67,11
2,63,17,71,80,93,30,102,9,5,72
3,71,64,9,108,35,75,66,5,54,14
2,95,81,7,15,87,6,79,37,103,39
2,69,4,78,71,52,10,107,92,43,53
2,75,101,81,41,79,24,68,17,86,45
2,12,23,77,24,51,5,62,2,1,65
2,52,76,64,54,84,51,102,16,70,34
2,59,38,98,101,63,12,86,3,95,15
2,42,27,108,21,35,56,13,19,109,29
2,32,50,19,91,76,54,12,29,113,61
3,91,88,72,47,32,1,53,51,67,86
3,3,79,98,38,70,73,104,69,27,110
2,70,92,101,96,53,66,39,2,32,95
2,110,52,20,106,3,98,22,43,112,87
3,48,75,15,86,88,5,78,8,105,90
2,65,56,36,41,109,46,32,79,40,89
3,88,65,99,105,20,15,93,75,43,113
2,26,17,106,42,98,33,113,45,80,58
3,67,94,91,69,47,49,21,77,42,20
2,80,94,15,67,112,64,97,32,68,22
2,71,99,69,106,59,95,10,17,11,50
3,70,86,111,7,69,65,77,30,16,18
2,110,40,71,20,76,32,94,68,43,93
3,88,17,70,48,62,99,72,20,41,74
3,48,49,84,23,73,103,37,60,2,101
3,79,93,43,83,4,94,56,87,54,81
2,83,47,67,13,75,45,65,91,72,113
3,67,7,79,33,87,27,55,23,68,72
2,90,10,76,32,85,112,75,111,60,35
2,9,26,80,108,88,1,90,21,31,4
2,55,37,12,18,76,41,113,48,36,27
2,99,32,76,7,103,93,64,40,5,19
2,39,82,14,32,54,55,46,107,52,103
3,1,69,71,94,62,76,65,100,95,70
3,5,91,62,107,92,84,43,47,87,15
3,24,96,101,87,68,86,40,28,93,83
2,45,40,10,5,86,96,77,30,109,67
2,55,97,45,37,72,35,21,4,111,36
2,13,85,94,5,93,55,12,90,78,49
3,99,32,38,66,11,62,52,67,9,8
3,14,97,52,41,96,33,1,105,35,37
3,60,6,58,3,5,15,113,44,14,71
3,107,3,10,36,90,33,6,73,99,43
3,100,10,29,108,60,27,3,51,88,68
2,20,23,16,21,14,46,12,97,34,89
2,64,92,68,2,101,37,97,102,50,106
2,46,11,59,72,3,44,90,45,32,56
2,28,95,88,99,52,10,61,29,106,48
3,97,23,89,64,1,49,66,68,53,82
3,98,46,7,108,62,73,23,63,112,33
2,55,66,42,62,111,3,4,99,12,10
3,56,96,50,112,7,87,15,111,18,72
3,31,62,1,80,95,103,63,24,45,19
2,17,10,24,90,27,74,15,103,35,23
2,48,21,63,90,113,47,9,72,93,82
2,19,82,93,38,60,22,94,112,40,39
2,110,99,87,105,8,83,48,41,54,72
3,56,89,34,100,95,98,39,12,17,104
3,110,14,13,11,86,111,79,1,27,88
3,37,42,25,95,105,63,12,73,14,23
3,34,39,64,43,63,54,55,90,92,91
2,97,66,92,35,10,76,77,72,58,23
2,1,54,111,96,38,39,10,87,105,94
2,3,26,30,32,36,88,83,110,80,20
2,25,106,3,21,99,18,10,80,34,61
3,63,73,41,105,62,92,44,108,2,99
2,18,51,44,52,66,67,21,54,110,65
2,89,82,106,68,105,99,71,14,50,93
2,12,61,10,53,70,40,35,102,30,76
2,64,17,69,88,6,111,75,78,81,96
3,108,59,16,111,35,37,14,34,44,8
3,64,19,91,76,34,97,106,104,73,109
3,25,44,56,41,37,3,52,85,9,96
2,45,75,72,14,112,15,54,56,12,18
3,77,49,2,71,1,72,24,101,39,46
3,65,24,39,64,68,55,31,97,108,30
3,30,94,100,11,38,95,21,43,42,72
3,101,91,71,51,78,15,22,63,4,87
3,3,86,112,63,15,73,82,51,80,53
2,30,48,14,112,21,54,23,109,95,33
3,25,8,112,26,91,93,48,45,107,64
2,33,8,91,38,9,26,80,32,53,15
2,34,77,54,98,59,14,84,110,109,57
3,61,39,98,79,5,103,72,54,51,99
3,20,63,36,54,56,47,79,46,80,110
2,2,61,42,109,95,73,86,92,87,113
2,42,61,14,3,92,44,21,34,105,87
3,6,109,50,106,67,70,27,7,2,97
3,85,16,96,18,10,92,5,76,86,9
2,41,55,67,44,45,8,15,85,108,68
3,21,53,77,112,75,108,46,110,26,28
2,79,17,75,82,40,73,70,56,85,97
3,89,87,82,99,23,37,77,69,16,56
3,54,73,62,75,77,112,59,10,85,30
3,88,97,93,103,36,113,109,87,96,112
3,89,108,103,45,107,87,99,56,76,26
3,52,72,30,23,100,99,11,3,40,29
2,67,102,2,86,10,43,25,85,66,49
2,13,55,42,95,103,83,29,105,85,51
3,94,53,30,50,73,27,3,23,63,85
2,74,103,42,4,30,37,98,10,85,39
2,24,86,88,83,93,30,61,99,58,105
2,14,84,41,91,21,111,45,112,107,19
2,31,20,99,68,29,1,62,28,17,3
3,48,4,35,28,77,105,44,3,33,51
3,25,60,12,77,5,22,38,44,92,97
2,54,32,47,113,41,101,86,20,18,109
3,52,97,95,31,37,99,84,69,92,21
2,35,5,90,99,20,15,79,87,62,1
3,106,41,5,26,71,43,50,76,12,58
3,105,16,19,5,68,59,86,33,15,61
2,49,95,39,42,13,44,64,83,93,28
3,92,31,7,16,19,64,71,79,72,20
2,11,7,51,109,111,89,60,106,9,74
2,13,4,11,58,77,101,33,20,92,67
3,68,53,78,12,81,36,11,83,72,67
2,28,66,19,56,100,83,50,39,77,47
2,49,61,38,58,42,39,93,110,32,102
2,8,16,69,15,17,14,108,110,59,56
3,32,7,33,11,61,16,97,80,44,94
2,61,105,94,95,30,88,57,11,56,74
2,69,102,89,48,81,64,45,90,73,98
2,48,45,14,21,11,55,93,73,28,3
3,31,10,49,72,48,24,11,109,1,19
2,109,103,9,72,27,37,91,59,111,45
3,90,50,48,8,99,66,5,2,46,92
2,84,1,35,50,54,8,103,81,90,112
3,75,24,50,109,39,62,66,52,93,5
2,71,94,34,48,106,32,65,87,26,50
2,45,14,87,25,36,109,76,105,5,82
2,58,48,90,57,76,96,103,110,5,88
2,44,26,71,42,52,23,110,25,81,24
2,45,86,110,37,39,105,99,112,24,42
2,14,99,7,35,50,63,98,1,55,90
2,9,60,82,74,106,47,44,103,6,94
2,113,61,75,49,88,3,24,97,81,42
3,106,58,19,2,37,4,79,51,55,70
3,56,78,11,37,22,104,90,95,10,113
2,93,55,66,61,70,96,45,103,30,104
2,109,100,95,51,83,2,103,56,58,89
3,71,75,5,44,108,40,102,101,86,3
2,99,37,105,12,39,13,89,84,42,20
2,27,113,28,55,34,78,80,52,54,33
3,57,107,44,15,14,66,2,89,30,21
3,109,99,12,7,52,16,72,103,76,34
3,52,49,112,36,59,43,22,8,87,91
2,83,17,94,99,76,108,20,57,1,46
2,58,93,77,51,83,6,109,88,37,36
3,105,69,38,44,22,5,7,63,90,112
3,37,38,39,29,64,89,10,110,28,36
2,48,75,25,74,103,106,113,49,89,54
2,33,92,27,63,86,6,46,68,110,18
3,50,113,9,19,55,75,32,79,49,37
3,18,26,40,35,64,9,106,13,63,23
3,71,37,17,74,97,66,110,26,109,14
3,70,103,109,90,64,54,51,72,52,26
3,28,16,21,56,64,47,107,10,90,38
2,22,78,29,79,106,11,68,101,35,42
3,102,25,33,15,37,11,46,50,36,113
2,26,37,92,83,54,98,85,46,100,18
3,4,74,7,81,18,105,83,72,61,29
3,11,80,21,52,60,93,90,87,68,27
3,96,98,21,102,37,41,57,91,108,40
2,69,44,56,28,2,79,107,33,98,24
3,101,62,13,99,44,28,16,82,88,74
3,107,39,31,98,32,11,40,68,63,41
2,17,13,38,82,53,81,108,48,100,15
2,1,99,75,41,46,88,55,59,69,74
3,50,85,17,36,7,92,16,53,15,32
3,61,15,28,23,109,82,54,71,106,14
2,82,60,27,103,92,52,110,87,3,19
3,5,91,101,94,66,56,60,93,1,84
2,17,35,56,28,107,86,13,30,59,88
2,42,86,57,87,110,34,17,81,67,10
2,101,83,53,82,44,16,99,51,7,25
3,21,14,104,47,49,52,76,56,48,97
2,39,98,12,56,107,53,55,92,51,99
3,95,48,32,113,100,1,77,4,90,8
3,60,9,99,57,78,94,58,3,17,71
2,34,17,9,90,25,67,68,65,46,93
2,78,70,65,113,2,4,39,56,37,80
2,35,69,79,81,85,110,91,83,40,80
3,28,14,62,95,102,18,6,106,45,16
3,44,110,30,27,95,26,53,7,60,109
2,43,85,62,110,26,5,111,24,75,84
2,51,78,104,58,38,6,62,3,105,24
3,12,78,16,14,69,40,110,17,109,90
2,75,105,28,43,25,30,59,15,94,29
2,64,99,77,78,93,12,30,45,58,72
2,93,77,91,50,105,70,87,1,27,107
3,96,14,80,31,78,15,22,94,51,87
3,74,96,30,78,1,48,34,21,46,13
3,34,37,103,47,71,26,109,27,51,1
2,78,113,109,22,83,50,29,61,19,30
3,70,69,21,72,79,14,38,11,50,54
2,66,1,92,17,71,43,100,46,63,47
2,100,56,96,86,45,94,39,78,8,106
2,20,28,53,106,34,37,83,96,66,104
3,111,65,89,77,102,27,103,91,50,64
2,19,86,75,12,90,53,9,73,58,104
2,30,85,69,79,105,48,9,6,103,36
2,25,41,51,60,91,26,73,20,105,81
3,103,25,3,6,20,99,75,87,17,62
2,54,81,97,104,83,28,96,56,67,85
3,36,74,64,67,90,70,77,46,84,32
3,109,102,103,107,33,43,54,85,59,28
2,100,99,98,113,76,12,107,31,82,18
2,38,22,48,26,65,95,6,33,50,97
2,82,23,18,44,11,103,56,69,19,21
3,3,68,1,15,13,70,110,57,76,87
2,69,31,57,29,37,75,28,18,59,17
2,45,37,102,9,96,92,47,100,64,51
2,102,55,74,101,19,95,86,57,14,17
3,98,81,37,100,110,69,16,91,62,51
3,104,91,93,35,32,60,82,40,84,19
2,23,1,70,110,10,98,66,59,105,12
3,13,78,1,33,59,25,9,66,60,12
2,72,59,8,67,6,94,109,81,53,61
3,6,62,10,91,42,29,63,95,33,80
3,104,34,96,10,48,83,91,66,75,67
2,51,104,62,59,108,99,64,109,30,90
3,19,57,36,64,27,29,109,52,76,94
2,3,23,92,6,74,86,2,72,76,99
3,93,78,107,27,20,34,45,97,105,57
2,17,98,101,28,48,27,46,58,111,2
2,63,44,55,81,25,41,57,89,21,90
3,106,99,15,26,55,104,94,40,21,60
3,17,78,16,102,41,77,43,15,56,8
2,111,12,39,90,72,70,80,7,77,44
2,88,67,19,40,53,81,76,75,96,22
3,29,90,78,95,68,110,103,81,48,56
3,89,90,107,3,79,65,49,12,99,103
3,57,35,64,58,65,14,81,31,78,112
3,12,109,3,82,31,39,80,47,64,56
2,20,91,63,67,15,61,11,60,8,66
2,31,109,99,48,87,88,72,58,26,89
2,8,15,53,96,58,47,102,92,30,12
2,84,71,33,88,113,43,67,11,61,63
3,81,16,75,21,38,1,52,71,26,92
3,113,51,30,88,68,17,85,13,1,102
2,46,53,43,2,102,97,108,87,75,23
3,83,4,20,82,16,54,64,22,74,36
2,76,111,27,26,3,6,105,64,112,31
3,99,72,10,113,2,42,30,5,69,70
2,111,68,96,26,106,72,18,99,49,7
2,44,60,101,53,2,72,79,1,70,48
2,91,19,51,59,105,41,6,45,69,7
2,110,16,34,52,67,84,11,25,48,10
2,107,22,97,65,20,37,42,96,64,40
2,2,43,55,104,106,37,87,78,31,109
3,76,29,104,53,15,56,40,36,52,71
3,49,44,46,66,93,75,99,96,13,7
3,65,106,29,95,7,19,50,97,53,72
3,38,104,88,48,102,61,16,71,19,21
2,7,106,111,112,31,98,50,64,93,34
2,14,112,35,17,87,64,39,4,36,109
3,84,52,89,94,16,96,111,98,78,53
3,18,82,84,35,2,111,105,98,85,104
3,47,5,95,49,13,7,92,71,96,77
2,89,106,16,4,110,45,60,56,49,96
3,65,96,42,51,81,56,80,4,19,38
3,82,40,80,14,52,61,71,20,77,109
2,88,31,105,35,61,5,40,111,98,1
2,81,5,18,20,98,95,50,92,30,6
2,26,102,93,54,44,36,32,67,29,106
3,42,95,93,97,6,73,81,21,104,80
3,8,58,32,37,28,89,105,18,33,98
2,39,92,25,28,108,82,19,77,65,57
3,77,97,56,103,110,112,38,44,52,35
2,13,24,36,49,18,22,84,80,66,106
